id,failure
16515,0.22151571695372785
16516,0.20367490468381688
16517,0.19752273757019329
16518,0.26557425306886967
16519,0.23043264303216723
16520,0.24215086771130334
16521,0.1843233726509358
16522,0.27287865343898254
16523,0.1812817779930132
16524,0.27009217548215764
16525,0.23136580438081208
16526,0.2148083287581689
16527,0.1706861934810039
16528,0.20987971895473825
16529,0.19238826553901545
16530,0.18156445522236705
16531,0.18470586816258389
16532,0.2578030112381782
16533,0.22302408339422267
16534,0.1544799207897067
16535,0.1767296187756718
16536,0.22528574091705478
16537,0.18775552652893196
16538,0.20066153791372776
16539,0.17974652443804529
16540,0.1464025745998494
16541,0.20160008104450855
16542,0.1913217388174791
16543,0.22702333565644092
16544,0.1988429966844776
16545,0.20904728918276336
16546,0.21362890417935682
16547,0.19070471921612114
16548,0.17159095608785283
16549,0.25738741112014835
16550,0.18182157574333693
16551,0.15587299616063466
16552,0.24633236817945522
16553,0.21468920168337388
16554,0.16139857552700734
16555,0.2154172606190771
16556,0.2162407853505052
16557,0.2086747940737655
16558,0.20197972854990784
16559,0.18666539717606304
16560,0.14066425321217435
16561,0.12554981018932665
16562,0.16478589489915305
16563,0.1862763015121403
16564,0.3264952552496653
16565,0.20063532890162736
16566,0.220769556816408
16567,0.18991163742501146
16568,0.15424428215635802
16569,0.12011919736423715
16570,0.20714513107961577
16571,0.1989399054155524
16572,0.17564288431978733
16573,0.20488153777653595
16574,0.23818876850135645
16575,0.3018157396591487
16576,0.20967523190861614
16577,0.2134212231369338
16578,0.2382936909293651
16579,0.23467342293404542
16580,0.16232957015580826
16581,0.18612343086135213
16582,0.2370629783194023
16583,0.220464871602779
16584,0.17670443595317115
16585,0.42051161432131623
16586,0.27310429620817334
16587,0.1976414452803455
16588,0.2302976766596401
16589,0.1919208515088854
16590,0.21808021819961187
16591,0.16820469772120222
16592,0.26721867042474884
16593,0.2107072862242094
16594,0.2067278579311435
16595,0.1209551337262289
16596,0.17656393082817118
16597,0.2473341067545123
16598,0.2996926966693156
16599,0.24525270978666783
16600,0.1981853237742474
16601,0.3385346831441699
16602,0.26035278059798045
16603,0.18180528517099767
16604,0.2558033208860404
16605,0.21044445047998436
16606,0.14112024946724652
16607,0.23146377374517002
16608,0.18087186585935786
16609,0.21937921031392146
16610,0.2013206135203404
16611,0.2731570449567462
16612,0.19598608682947488
16613,0.1744809378237455
16614,0.23212825832322012
16615,0.17884718470442273
16616,0.31268511691011774
16617,0.15381679307700744
16618,0.2499819693022755
16619,0.16385974387006697
16620,0.16622508669358185
16621,0.3434263475662155
16622,0.3540554084730177
16623,0.14207841005810667
16624,0.19207308590689748
16625,0.15527635572110884
16626,0.1971376046070951
16627,0.48415705187920144
16628,0.19529194136745867
16629,0.20666564099986667
16630,0.2661834829266311
16631,0.17485430914591077
16632,0.19103293619421244
16633,0.22019573635143314
16634,0.2647031235102649
16635,0.18417314169325388
16636,0.26962204277386187
16637,0.20714776523234577
16638,0.14828687044016475
16639,0.1756910522817007
16640,0.15806534407779319
16641,0.15214924230338572
16642,0.18092863058482453
16643,0.2708753301082135
16644,0.1749616595381705
16645,0.1694424291987713
16646,0.18490882410583526
16647,0.14721852413455655
16648,0.14192854700374785
16649,0.16506079500915677
16650,0.17879504477596506
16651,0.23637685189682722
16652,0.22367550818534127
16653,0.2001489237193998
16654,0.21140913499855812
16655,0.13655502363859862
16656,0.1959435630823933
16657,0.15245332823862118
16658,0.16415558835065652
16659,0.145216218255428
16660,0.18468643514725291
16661,0.3203657888480968
16662,0.22657799904066975
16663,0.14285374517714317
16664,0.35605483829593865
16665,0.20644921012906356
16666,0.15099734151650562
16667,0.16448201197456747
16668,0.1574241683216485
16669,0.20277198438783242
16670,0.22559859938553112
16671,0.32868214165217935
16672,0.22178988241038353
16673,0.3063620925436833
16674,0.2317615807246118
16675,0.22824498065766308
16676,0.15874718278449101
16677,0.27570020939133044
16678,0.15795983370190142
16679,0.21366460391828204
16680,0.22706846251892
16681,0.25518133747438126
16682,0.2333402656997194
16683,0.1517977334844634
16684,0.21211363347047021
16685,0.18397277412719862
16686,0.33265526391857014
16687,0.21048966186911167
16688,0.19017617279501678
16689,0.1423011574954601
16690,0.18020861367013902
16691,0.21591092756045627
16692,0.21957318068373
16693,0.12939254303334266
16694,0.3625991659752941
16695,0.16547718579033902
16696,0.170231063589444
16697,0.17106629944691756
16698,0.2908050160493601
16699,0.20743012135481315
16700,0.11370065992902287
16701,0.37428540365497276
16702,0.22275078475551427
16703,0.15889818375077103
16704,0.28138334706456103
16705,0.21281800225046138
16706,0.19044821175115131
16707,0.21008269879546387
16708,0.1547756945563293
16709,0.17672612567587995
16710,0.14041489215492303
16711,0.15448430580315742
16712,0.20289288509000755
16713,0.20773589859210345
16714,0.1966777057161921
16715,0.20222575799048387
16716,0.23389619456088503
16717,0.28523135623264023
16718,0.17551782166984634
16719,0.16862466789766353
16720,0.3177006293449343
16721,0.32390154820481204
16722,0.15449708227520292
16723,0.1927191604817602
16724,0.22984852531040734
16725,0.1629436986577894
16726,0.16578924412664037
16727,0.2548133487548558
16728,0.17688708533902928
16729,0.1801935093473178
16730,0.34918102951792485
16731,0.27075711873985264
16732,0.16674789166438161
16733,0.14256524694192427
16734,0.1888157447335822
16735,0.22757907443351494
16736,0.20815745564013305
16737,0.1639519522340663
16738,0.23875074382858877
16739,0.16971967964180495
16740,0.16778111052857764
16741,0.13880765765160769
16742,0.2680315365164232
16743,0.15301589979531102
16744,0.26802563602299073
16745,0.1698506088583875
16746,0.18670315184843264
16747,0.28094627428077296
16748,0.16869647129748755
16749,0.15675592524995072
16750,0.1855985311954564
16751,0.15747769522741634
16752,0.2683847092883654
16753,0.16720185784643093
16754,0.14201201114610013
16755,0.2469668277565769
16756,0.1616367350830568
16757,0.1663122218850364
16758,0.20509453011104561
16759,0.1441814637726861
16760,0.22275673455814726
16761,0.40575491247634193
16762,0.2958187147419853
16763,0.19690485021420534
16764,0.2638736097512944
16765,0.17894712659515205
16766,0.20443754918865603
16767,0.19418163631715882
16768,0.2906820395444525
16769,0.19540798308957852
16770,0.1673599191055146
16771,0.18238445655068508
16772,0.17226971910158226
16773,0.15523523948373213
16774,0.23260085765932687
16775,0.15281378384266994
16776,0.1933595962524943
16777,0.15850375530242494
16778,0.19578048206180612
16779,0.3011603334199922
16780,0.19762177595134134
16781,0.15291970065820062
16782,0.20712903770763466
16783,0.15961296900893268
16784,0.20872226829743507
16785,0.2170857574566331
16786,0.1978657706690224
16787,0.19245242333246743
16788,0.16701925435255566
16789,0.3125111390975427
16790,0.154885142028401
16791,0.17709789901299472
16792,0.30307237576845575
16793,0.19088748533439331
16794,0.28319349518541426
16795,0.49145644374889313
16796,0.2616148198341723
16797,0.18298223721899903
16798,0.24345148877026115
16799,0.22969098443729702
16800,0.20053305161608623
16801,0.2672842418209239
16802,0.15968160104265347
16803,0.24587759641585025
16804,0.3124749439094049
16805,0.12957365230469123
16806,0.22405026115433715
16807,0.1635215094091742
16808,0.27129510270010476
16809,0.21368845492940217
16810,0.2806039958710197
16811,0.177587628143978
16812,0.17706780666996624
16813,0.20866251269948446
16814,0.3262420634378055
16815,0.32637462177316046
16816,0.18590735912043624
16817,0.15373181674953199
16818,0.2708455328588483
16819,0.13877261220060289
16820,0.19964636497367427
16821,0.2267025125861666
16822,0.2269122784579698
16823,0.17075423421239697
16824,0.30455528695704054
16825,0.21570134526314716
16826,0.31333951288721795
16827,0.1522443157014348
16828,0.2211303990572451
16829,0.379363538007049
16830,0.16963457684040426
16831,0.29740494478572044
16832,0.2605396722358755
16833,0.21174751256806748
16834,0.28151964300504795
16835,0.13672326613332944
16836,0.20106088373043876
16837,0.25066133983774314
16838,0.13923099144340495
16839,0.1262094433797713
16840,0.38149408904318055
16841,0.1771406906701135
16842,0.22131771668905859
16843,0.1998128886283787
16844,0.2552817347269577
16845,0.22977557670239232
16846,0.17918498242120273
16847,0.27699389662682394
16848,0.22745736220048135
16849,0.23479406229629854
16850,0.15729355232616835
16851,0.19108881791409965
16852,0.20813832252278977
16853,0.2111391406313007
16854,0.16137565904169449
16855,0.13649175341708517
16856,0.29999509149074377
16857,0.24846156394893576
16858,0.1898565240326466
16859,0.25630619584195113
16860,0.1882545079501113
16861,0.2082182794515925
16862,0.22677952174588525
16863,0.19477052718203544
16864,0.40388771867712503
16865,0.17893931681796155
16866,0.19361230028398224
16867,0.12288788258631254
16868,0.18942288618360378
16869,0.1663710458164391
16870,0.1870275622492022
16871,0.18669740918100844
16872,0.1330148081398355
16873,0.25489152043178226
16874,0.15413803506165358
16875,0.21549513386251706
16876,0.20023214159796654
16877,0.13549908690877946
16878,0.16351069554892478
16879,0.2578722780554328
16880,0.1949184159867029
16881,0.2677643569565056
16882,0.2032148097854254
16883,0.20043186858036463
16884,0.17965642401243273
16885,0.2496121378261201
16886,0.2642617057204813
16887,0.14269453611537156
16888,0.1787565970326802
16889,0.18702854681751602
16890,0.33322018604012194
16891,0.2645423532049308
16892,0.17733475932705697
16893,0.22642796361868311
16894,0.25145221891481573
16895,0.23815206854446075
16896,0.21401219121518592
16897,0.22331930010471684
16898,0.10230568364612423
16899,0.1875139211968149
16900,0.18224222113331343
16901,0.11705098794873392
16902,0.1335391798876374
16903,0.1793322921191709
16904,0.2508278498753726
16905,0.13186199697626041
16906,0.09546957006797932
16907,0.1433420211262312
16908,0.27595546187472086
16909,0.17609668031226572
16910,0.19315294254993037
16911,0.1835726738292924
16912,0.24981979104246013
16913,0.1658717640836595
16914,0.16136356898299167
16915,0.1987729876969968
16916,0.23254078368728648
16917,0.20908450017998514
16918,0.2232184789777917
16919,0.23010245056535367
16920,0.17540844485816334
16921,0.22272052419016042
16922,0.1759597392693171
16923,0.17839410563210018
16924,0.1470183047303218
16925,0.18137636680743202
16926,0.22580623658188778
16927,0.23417827709917602
16928,0.13421455829574613
16929,0.18108861152588618
16930,0.24382124672918196
16931,0.22605288219905825
16932,0.20621451922125764
16933,0.22741421854091387
16934,0.15753919479784323
16935,0.24413084698066254
16936,0.23424253163249048
16937,0.18037494805312326
16938,0.2935948208077958
16939,0.17661783659834265
16940,0.170327667618581
16941,0.17148822136299546
16942,0.19799379020504418
16943,0.30824842746334435
16944,0.32592975936507046
16945,0.3607777180464265
16946,0.28728857720949663
16947,0.1896209872922716
16948,0.19750976671444176
16949,0.20480223408369452
16950,0.17899343378777882
16951,0.18268562870083976
16952,0.18605110958383309
16953,0.2028875086891796
16954,0.12786393982119418
16955,0.1471297630623685
16956,0.21262440240907135
16957,0.20423136813976567
16958,0.27856535030524654
16959,0.16401939173443114
16960,0.13929799628136955
16961,0.18205336620167487
16962,0.16384119379568438
16963,0.21377469602945268
16964,0.2247001768190339
16965,0.2034253401519334
16966,0.16960299637515652
16967,0.19751558988150913
16968,0.16358718405615844
16969,0.16255781784781428
16970,0.16126167006006553
16971,0.19393534950381497
16972,0.28108175214294834
16973,0.135684308556439
16974,0.3724788895973945
16975,0.261160102443586
16976,0.2015113692926757
16977,0.13527945379520706
16978,0.22850731665052115
16979,0.24202270922643596
16980,0.17531335409328835
16981,0.26342776538245716
16982,0.14751664163469796
16983,0.18255804041825205
16984,0.21761945226922383
16985,0.17535043469573838
16986,0.2107835855120096
16987,0.17163772779964168
16988,0.22221138053784015
16989,0.20483508900148703
16990,0.17688196965246308
16991,0.2014788472427523
16992,0.1962272258821629
16993,0.23564827516181236
16994,0.16598426998960705
16995,0.1635708359275332
16996,0.24992606588736832
16997,0.28629181475597537
16998,0.21652838282223913
16999,0.20687328193768215
17000,0.26482127241379855
17001,0.28898647579729836
17002,0.1451589934523249
17003,0.1613177081632207
17004,0.2591572385191028
17005,0.13355556897984194
17006,0.13661881550134122
17007,0.1697995217811491
17008,0.25160336569455255
17009,0.19616264772323766
17010,0.138179878008322
17011,0.16691054087146373
17012,0.21753327099073283
17013,0.23069984309057384
17014,0.29798101900722596
17015,0.15418561239795156
17016,0.16715569679271586
17017,0.2613336203889047
17018,0.2063926343690461
17019,0.186589806872272
17020,0.16502066256418535
17021,0.17227785763688608
17022,0.21988417900827514
17023,0.15654466255810504
17024,0.16986013308550718
17025,0.1805367822084518
17026,0.23692332948207498
17027,0.14291066915505546
17028,0.18405082883964052
17029,0.18300008392462996
17030,0.18253493211855387
17031,0.2717295702705691
17032,0.24226942988495964
17033,0.23014612325856484
17034,0.30959199235036894
17035,0.22986570140720272
17036,0.2419480390389577
17037,0.2545923299222745
17038,0.17780822514972766
17039,0.3590151797569641
17040,0.27707277209491793
17041,0.2054398290598819
17042,0.15915252556541065
17043,0.26922149113489974
17044,0.21661294414316015
17045,0.25163131561564284
17046,0.23363717427794517
17047,0.24758408936804852
17048,0.1222128923050583
17049,0.21045739692316962
17050,0.14003486389368253
17051,0.19039685708794285
17052,0.22747178094263204
17053,0.20857971681724868
17054,0.21118417059157912
17055,0.14775329292203343
17056,0.19665045460965297
17057,0.18211703682185534
17058,0.11756910581664061
17059,0.40530383184006963
17060,0.4510248132053759
17061,0.14816528461481038
17062,0.1985561449648458
17063,0.12154205871879867
17064,0.34644942748597374
17065,0.19748335634598702
17066,0.18733590850908186
17067,0.18994534942976618
17068,0.15626568655801737
17069,0.2032031287204532
17070,0.15212197061091376
17071,0.11342578644978758
17072,0.157919444913555
17073,0.15995359272060364
17074,0.27247214732805586
17075,0.2404323859120952
17076,0.21353651393013362
17077,0.22534748887499975
17078,0.17031099490048057
17079,0.20560701308037901
17080,0.18952432159640042
17081,0.18948467442913067
17082,0.24621367086205098
17083,0.17211706991325645
17084,0.16909346237288764
17085,0.12534961392951874
17086,0.147519329669463
17087,0.15661895169903525
17088,0.13065765731312667
17089,0.2369832819467092
17090,0.22032405121413362
17091,0.150573334012815
17092,0.3285438142120278
17093,0.18032101659172806
17094,0.38637485945917727
17095,0.2200056787354893
17096,0.18816657888827526
17097,0.2033313905747766
17098,0.22218911076324244
17099,0.16075618140081963
17100,0.2950629199044204
17101,0.19945277120094732
17102,0.29326920478811025
17103,0.14000460659176717
17104,0.21543414166819788
17105,0.21965136318265646
17106,0.15288303303475173
17107,0.19098629880970033
17108,0.5556548792622784
17109,0.236501115731578
17110,0.15061328238613944
17111,0.20007293329335177
17112,0.16931785355319953
17113,0.15772594924457883
17114,0.30572393114295204
17115,0.23346459661336824
17116,0.17983860030908536
17117,0.17286807089723105
17118,0.2671784321911274
17119,0.17348978850449584
17120,0.12900940595802707
17121,0.15974481758099268
17122,0.2054590286323036
17123,0.2189373307059318
17124,0.22572512151270605
17125,0.1640510858215824
17126,0.1528288827262063
17127,0.18950153857352167
17128,0.17449841793141918
17129,0.341354337090201
17130,0.17636622837633958
17131,0.26459835822128963
17132,0.20644832993334572
17133,0.14564200370580918
17134,0.2942752186150722
17135,0.16635192432928309
17136,0.1423720580417162
17137,0.19956138037399204
17138,0.34742551410618755
17139,0.20886400399358207
17140,0.376374920614211
17141,0.30774161214448864
17142,0.2285488332850806
17143,0.17149065247827727
17144,0.20164834511636157
17145,0.20664656569434173
17146,0.29582044533639285
17147,0.24285801896604717
17148,0.1929249952693795
17149,0.24170011254680981
17150,0.19199183188733887
17151,0.2566066303900413
17152,0.17269211881820493
17153,0.16936230749890058
17154,0.24114203862712222
17155,0.4147581268094447
17156,0.27320770825211405
17157,0.19214207863179278
17158,0.2567815668102801
17159,0.20130666797346658
17160,0.23201091312280395
17161,0.2267924096868414
17162,0.22453658712332905
17163,0.3811783081385654
17164,0.11877266546589671
17165,0.2065504309643633
17166,0.21020795337091763
17167,0.14883998006752114
17168,0.14811824348253044
17169,0.23426571949805053
17170,0.17586316397043902
17171,0.21875799442734833
17172,0.17586781943444568
17173,0.17691734797736097
17174,0.25026155493706265
17175,0.28506389674706356
17176,0.26981251153143804
17177,0.19805052495439623
17178,0.1761390825610389
17179,0.27618659923343236
17180,0.2286577563972244
17181,0.20698558575124615
17182,0.17755311883639047
17183,0.18098251423598838
17184,0.24619514303154524
17185,0.12928542130945622
17186,0.1890430623251278
17187,0.15214319921931543
17188,0.19779091318564498
17189,0.3079882802226149
17190,0.20218128221582757
17191,0.20498913917374006
17192,0.22217434112241635
17193,0.32688423824032137
17194,0.1675674929372371
17195,0.16066193945637192
17196,0.20931085087451481
17197,0.2037584132165309
17198,0.3120620331169086
17199,0.17452625502472144
17200,0.19335634188001588
17201,0.21418866710481654
17202,0.17705814881610393
17203,0.26332725719302447
17204,0.1657557082497768
17205,0.31507499831398755
17206,0.18220089226421377
17207,0.19806040682252854
17208,0.20213587386859047
17209,0.18635523139746446
17210,0.2603781909063637
17211,0.1169908293253943
17212,0.2564308923359715
17213,0.15275634345485573
17214,0.1651350229408158
17215,0.2304557388620651
17216,0.21698464695894387
17217,0.2052393852356019
17218,0.18656931071473223
17219,0.1947034330049407
17220,0.2605918169843799
17221,0.20563270300590658
17222,0.16545828387717762
17223,0.20871677228913224
17224,0.20197812252816716
17225,0.177960921115416
17226,0.23190446651038996
17227,0.16491677899135973
17228,0.17986093858068178
17229,0.2404075248809774
17230,0.26757164525193594
17231,0.16579706884897874
17232,0.31455106803650135
17233,0.21873234382232692
17234,0.1784681950903632
17235,0.2284396402308077
17236,0.18402792030713433
17237,0.15324776548866614
17238,0.21085601233814982
17239,0.18432187176780426
17240,0.15916703793821751
17241,0.19034337525006317
17242,0.2071054792135083
17243,0.17427651988411091
17244,0.3540616240652164
17245,0.35808227397900927
17246,0.22357468795324323
17247,0.27963220413770384
17248,0.27049437624926703
17249,0.2905311490553069
17250,0.1498266971531276
17251,0.20023798316661007
17252,0.22267803058827793
17253,0.22289177130781318
17254,0.22063722975678737
17255,0.20425526080036585
17256,0.19007059314780167
17257,0.21912706259781936
17258,0.3406613927626514
17259,0.19967467927776836
17260,0.16062179470130522
17261,0.21007330532184965
17262,0.17204857170992957
17263,0.18200861285115907
17264,0.1473989906649784
17265,0.252295741554805
17266,0.30001009293151665
17267,0.19130429690182896
17268,0.20639624478468044
17269,0.29412201295543466
17270,0.15209965304348091
17271,0.25231874270430155
17272,0.17069653270311444
17273,0.16810315087248878
17274,0.20651917144383236
17275,0.14955642564062743
17276,0.19008847416084995
17277,0.15045267523513256
17278,0.20088070796036955
17279,0.22471016456366522
17280,0.22345257138508431
17281,0.23692553139859024
17282,0.17810712767113
