id,target
317846,6.854379786498136
233183,7.2482541119329085
9793,7.772347307717631
371195,7.304369534228737
103237,7.3144547092268795
435450,7.569548641260031
478166,7.671815756865971
80633,7.224052482448769
137031,7.481782528796192
490693,7.588675434855759
229425,7.306570370440465
305131,7.304781235218794
43059,7.267580217717974
409416,6.989885088526897
87554,6.796856938116829
159802,7.372634656633526
323528,7.929832625724046
472275,7.898204699218677
181390,7.222502003093556
378801,7.116005764469438
336332,7.19439182362191
354599,7.339686398578294
123440,7.376491158958547
414219,7.06892342327702
93193,7.363258069532545
180505,7.340674639643918
339334,7.4277468730701806
350846,7.688088968536686
463159,7.10217084800335
85718,7.536683356655942
52365,7.467920072267706
258679,7.615498616947697
137121,7.310931876772319
176182,7.364197378393445
5684,7.486840882114933
471660,7.174950934845253
357050,7.6612788722658784
39036,7.390951990602272
185171,7.579577083115101
37513,7.691553994241918
210890,7.595975335251961
32382,7.543787078254763
498431,7.572702387933855
54382,7.183871903363116
416042,7.47195930951062
309370,7.568393375191821
458473,7.560702056456567
278207,7.4141094230752635
208168,7.287656062449333
287561,7.34446450315156
36046,7.572651698330731
420744,7.448616574529229
309326,7.7852506703002895
456440,7.026168797993396
463488,7.426005515311715
183986,7.553342821620323
309029,7.753086785473151
330341,6.908966796724396
36564,8.325198972387735
491056,7.430321894472833
57885,7.581186409119063
92511,7.1802704705722
129905,7.599251171979397
307688,7.589430802528032
453068,7.2007749909368926
435836,7.418747094297718
303982,7.070949295403288
282490,7.53029911056279
401575,7.216704299100957
327931,7.113248420771782
180423,7.2259632253937305
272362,7.338183557413494
2713,7.362562950909723
129219,7.404226702896995
429872,8.046025561337533
223582,7.652275236976873
22612,7.560212615511226
445115,7.387753725882586
160180,7.5401637109824975
199598,7.460917140325677
445131,7.03338001618155
330693,7.398843848312428
225538,7.297354379958083
364844,7.731292421777173
161613,7.396503142919837
466802,7.388991947616695
185614,7.757585059240167
238016,7.2769724347907285
3404,7.446738443379555
17205,7.337947958198967
381159,7.356443619543384
355322,7.16034919753508
370102,7.114946547544871
58127,7.720761057114032
311961,8.0749998164918
83039,7.347314190894519
491835,7.370948339099254
242590,7.327406328671334
432681,7.367752120906349
458328,7.949753532251549
460231,7.513602341615066
303948,7.56983402868973
245053,7.785719485913646
263684,7.872703750301959
240823,7.261526126555626
440049,7.672038461026208
481758,7.806121838118621
429551,7.860155097392653
206013,7.253208390024447
253919,7.6696680237045065
134860,7.821591182840031
361292,7.433542344482088
379616,7.533168199734021
170482,7.852621981310673
19270,7.320328693435815
26978,7.252839510757841
183255,6.9980689195471335
7818,7.400642899686996
466041,7.5184374360767485
259017,7.102113970022966
12564,7.342215077051353
341357,7.339686253903299
327002,7.539011141685659
118803,7.090087570414543
259361,7.826884575917273
119096,6.873192351794888
139295,7.337784599507039
164609,7.345942885361207
44653,7.186700119260973
400488,6.954235553724988
106107,7.2076369772375735
111980,7.634029235775277
12578,7.395116199618439
168581,7.454793417134653
141895,7.730839737807553
345259,7.745814611238643
496904,8.01752087950258
67167,7.873759913810034
312586,7.839240664967338
483125,7.822178469964452
258049,7.792132951184282
183176,7.285010348035019
267845,7.390432496105181
182869,7.360124895686724
56600,7.330360376478172
284119,7.495620023192185
436270,7.160046817290677
272565,7.332671862210933
145637,7.5867174025974755
475237,7.430210903151213
474130,7.230235495501777
124872,7.485478482356935
459589,7.594418072522398
215012,7.577024311168742
157137,7.089621171360218
337644,7.489325734233812
234069,7.437025294183098
228021,7.7546379829879335
268234,7.472031698925946
27655,7.347856994060425
74346,7.375988841699883
327806,7.635351395298148
421056,7.468385743128206
6054,7.268474917962369
124109,7.451153670111406
17289,7.408881678028639
397401,7.7609681058719815
255170,7.488376906707366
256433,7.542064066460814
61670,7.883597876843215
365505,7.849015769285405
264600,7.3635530401884814
426277,7.745884759549082
66958,7.141876946060773
498892,6.972513950803592
6127,7.409811869994012
422891,7.4216190011729
447765,7.30273262269046
472427,7.3228645394030885
479117,7.085096577270189
40795,7.4685864667239805
100963,7.369280459448365
389797,7.479530215835911
5641,7.573109866789007
103588,7.756177107945042
375872,7.027411342524015
397640,7.366960618598913
202527,7.32333555638948
368497,7.6720570696640955
467425,7.340088039055445
436177,7.661226170197658
179147,7.274971304648275
213329,7.557427799775489
218488,6.964407554747428
316573,7.436921034953684
75316,7.092515577463207
136388,7.55588046767884
356704,7.522450364800232
86746,7.638917564740485
330796,7.810963058556542
474975,7.724031163911935
154554,7.317682178358002
389260,6.658465867132879
255908,7.539481291856557
192592,7.817029144982087
221946,7.492655673278275
358197,6.891692653547015
224750,7.537824317795863
60114,6.987497101802614
361730,7.2818211589192074
325505,7.231291672231226
201899,7.674162212485324
26930,7.023993650591127
263252,7.432362828675529
22808,7.6534649640146135
161386,7.941437976546563
397744,7.712226697727367
49745,7.017568770796327
402530,7.932658499807385
189982,7.6084394735153005
120771,7.437311968901273
79509,7.547039366524444
453108,7.089604738571854
179555,7.215800659109426
199763,7.115636570868826
480654,7.959182723172045
61701,7.463387479435941
202183,7.3256270939401595
200575,7.353745747072555
452933,7.135748900712667
119493,7.2917401533747075
280655,7.065944208130773
260186,6.986695734003749
109370,7.439892445685846
146125,7.386620481991468
197609,7.383808955952439
74694,7.7081152977347855
281271,7.379383412187206
452081,7.590272752472821
343548,6.846573618299914
320583,7.850010456618573
133028,7.050497791883718
305688,7.718820438722535
456238,7.473275832391675
106009,7.675379181326623
481239,7.522384251957629
49253,7.167049388760127
271810,7.4648438201438125
242,7.110728312938715
89293,7.467716720544267
219617,7.395140480366241
40586,7.122774079783742
338830,7.387927281358241
47458,7.9406512744012865
278653,7.187408455211514
216516,7.761688893720429
17973,7.395896195236933
330675,7.113307156053057
102303,7.067471270934096
472071,7.417331800786911
80490,7.447428618521151
408557,7.247450604547701
295670,7.10836643472765
133002,7.795753460704486
186708,7.3468890046570365
326876,7.277208962035626
218911,7.574708883839282
264662,7.180779248291319
52186,7.437548899927442
473140,6.938982928669901
394605,7.132695641289619
248377,7.658288832893337
153200,7.3303065790548025
209216,7.203188101157082
60895,7.746752047494102
265478,7.1354300968251
444160,7.203763078482748
124404,7.413959465762794
226868,7.855156361792101
372538,7.1328726635504935
146551,7.440847120399969
94122,7.50582116571152
66358,7.517981765543269
345871,7.482593737183741
141450,7.359061864374315
468175,7.364824810208969
248575,7.615324682042843
240238,7.8477242450383535
56804,7.118505536597663
184483,7.483007883353565
465450,7.572597765740433
400560,7.83620410753214
407723,7.311137211148111
7788,7.424402624225852
311011,7.179097107222862
183092,7.5417291486593925
456494,7.359541180453196
288308,7.694956514884655
119821,7.354892933043949
277623,7.517769780106914
255183,7.819021890586217
295785,7.306702592505239
192371,6.982339242996993
63226,6.839013432979268
72905,7.74173792251079
154289,7.330142955087805
233592,7.664977423879879
67947,7.057640964925039
38319,7.606519867205979
73166,7.45214666935021
197242,6.780319777776231
52635,7.589963611936167
497637,7.630667098888843
62426,7.230576609407336
6558,7.510902420356274
212601,7.392131591652749
77447,7.591914353122444
77944,7.860621182218313
21319,7.694306806443784
402717,7.289111574084291
316535,7.4313740402044
428473,7.027704203349135
123070,7.528327162479862
463519,7.254908621372504
335987,7.897168466129706
485713,7.423364610293884
385259,7.148992612330499
296749,7.469757346919515
47022,7.609002313743201
161851,7.313381660154299
155502,7.285160403001576
101754,7.906980415612427
370112,7.630651847936559
491543,7.6849947339345555
418710,7.327226465695183
343184,7.440384456034323
353943,7.51749182631308
288192,7.738825297324848
466846,7.837087618996247
382505,7.563365404413382
140927,7.170283986260845
498507,7.2330293868617375
7681,7.24519632816061
298151,7.305040912087836
405519,7.829305405331503
375337,7.569790007444563
290321,7.398112198364185
80325,7.600806611181383
114571,7.690427623232239
267636,7.740932915866598
467105,7.2771732148779655
296939,7.695910134186246
158513,7.79807493239888
69835,7.535137473626271
360141,6.9884221353614215
309221,6.985078692106928
93916,7.11106949515602
81993,7.290452425172493
451666,7.388900335624182
256628,7.991683424923011
440354,7.420852440072384
468644,7.766393430108874
289668,7.729889039140485
513,7.723091795390321
221420,7.503621567844572
197005,7.5177548464997095
223699,7.576150001430836
22598,7.1086648427707395
330747,7.368384781399037
188956,7.508899014655967
348766,7.8200506265666405
227640,7.790710906198765
217024,7.4753922284597145
373207,7.450336491302529
409160,7.556984840519835
415576,7.4193033992291895
56116,7.71515292228214
121927,7.6897442936237645
224357,7.00083521801988
411163,7.796550722392016
177491,7.3499257959808695
55978,7.379205287559532
222168,7.466865103224489
433409,7.369046064728398
270842,7.1406482210548
209727,7.379015716571882
155238,7.82880835174052
163033,7.832026654569429
358655,7.609881164611849
115742,7.57884420178382
98662,7.202661288184572
120971,7.289137913783971
36961,7.120088008236184
383845,7.299169939095027
84620,6.825992696547587
355328,7.23375943678673
178541,7.587548589162008
217266,7.308587964626781
33982,7.514077094976944
154039,7.699725292308493
309837,7.259167703710244
199104,7.45322775754131
157340,7.275480280732186
406671,7.380026897565106
110155,7.473194992501018
291355,7.599868514063171
74348,7.84945683165812
293526,7.593554704355586
431265,7.714268495695666
353354,7.329908851740559
304648,7.333637292811435
272309,7.508354290614921
374774,7.381856624947094
399232,7.545645686140393
398626,7.528270053960416
379916,7.455544631590659
403589,7.618919192780545
75687,7.715186662063914
467034,7.9761681776509405
225802,7.307594097300878
430196,7.617526935280328
463379,7.564100011275794
488844,7.506922244971822
92006,7.641490924404028
293681,7.489092153582298
115510,7.478558383587231
334579,7.840561120375792
35812,7.265919640921982
399332,7.744698844279949
463199,6.872678834284432
408972,7.488014556823405
479375,7.308776192204242
286893,7.549934107824544
494041,7.315839716543174
363002,7.397232264997744
474167,7.412048749725969
251906,7.3585060600497485
305349,7.541653914782742
303694,7.560859687242406
222893,7.902235860468075
310934,7.331807686182337
84157,7.278073830105932
46420,7.220295695497473
37848,7.754169242971731
451911,7.045296802164852
275078,7.554907624162528
52510,7.584352674816383
4650,7.026097247602291
286776,7.091784767832031
322225,7.56283040594538
450136,7.0500427043439124
146358,7.597562783226774
317455,7.325397962750454
104407,7.740714471341576
199955,7.458291453521859
429067,7.828184697942202
260912,7.9268571730932145
202842,7.077629858415161
481133,7.456300821123246
233354,7.386284087176541
257397,7.390253274438219
61932,6.88265514394244
433241,7.342748848230741
117724,7.402011067646708
246621,7.120621426497749
479433,7.366976089224568
69450,7.6135809624242405
95762,7.639048300815293
439249,7.284939834461081
382216,7.721378140666285
330887,7.29759373280179
260159,7.677127112761166
322652,7.3317047043131325
270869,7.176433872784873
130898,7.692525199708523
470275,7.6233767738785545
253123,7.53089667229429
169442,7.5141644754208095
34262,7.658482089292097
91721,7.669311632412647
222267,7.681062278852604
34658,7.42179890557334
416568,7.408949653837404
378861,7.483483539173168
318864,7.178181728467404
408996,7.303146731808329
241310,7.259800364225878
307344,7.163631131458615
408868,8.389568468805585
218243,7.463093434036534
339839,7.677945914971787
228827,7.344147291802422
15422,8.195853650555652
423056,7.668692204297901
257020,6.820250418811764
453647,7.257902514834054
105894,7.020656109005415
295026,7.5162895271874035
472486,7.750426569291946
189364,7.396044538664622
214251,7.569197396312806
371325,7.411313159316645
323773,7.5271005472569605
22668,7.616185047965391
147009,7.538770898576917
234135,7.1809348018089345
44119,6.975695899396634
421361,7.392839681256579
370178,7.548253152505904
21741,7.8062975055359765
5506,7.471898884566031
25432,7.358678413723432
280716,7.239831553868445
5881,7.167818735742301
166079,7.464312546824946
6537,7.784063067585031
396503,7.436816689355428
453818,7.453382552504614
67234,7.393645533028245
378460,7.779043099767687
324743,7.148699251234003
230361,7.312015302681484
35813,7.534211460607295
210657,7.854024532331181
453980,7.555850253139674
81142,7.107056626450472
464711,7.308594224235609
330468,7.170200573257535
184140,7.486212541145086
423389,7.112835388529138
499595,8.067510201442971
281712,6.994723232307813
498923,7.086925310927409
211204,7.6414818053894535
328658,7.342604691665247
79417,7.631410335931676
444331,7.053619353676865
130786,6.946021131448781
40135,7.0964654918147545
28787,7.17762678363416
27600,7.207043067813576
230833,7.297290007137615
249041,7.347813367411877
470246,7.407481248136467
259982,7.007985607360947
63200,7.520241458021648
363776,7.721904874248107
193502,7.257423928083455
93510,7.553138739572653
362889,7.25749766296634
371310,7.601836270867384
402098,7.761474328357455
302689,7.915944109656419
128722,7.316666527396187
440073,7.342099426886907
469870,7.118516584568553
368966,7.185695437712031
51361,7.855017083859423
258582,7.7004409513263745
31537,7.313242661589332
421680,7.541594079290167
405502,7.658044966097609
2801,7.458732614091662
247882,7.361197968791959
179219,7.014351250974652
133551,7.683400202581172
320945,8.030769038701578
129511,7.020695365775694
106101,7.5941668630216235
12410,7.421422209068581
40893,7.581284613952011
384879,7.712221068466679
221010,7.253702418550549
396318,7.3856131734727875
87699,7.274129928003102
98433,6.963428552361119
33424,7.991197899382964
366603,7.17960713137095
52401,7.491533188147159
276269,7.26774079951641
305220,7.917954478942018
328729,7.443234723229413
98067,6.973130761983086
163563,7.739309841323607
464176,7.329474177270015
443038,7.093305138577275
194915,7.4160107054165785
426461,7.1267275028307004
213995,7.0132691305836765
76106,7.440853413483982
90745,7.474637630366754
272367,7.5536702686680215
386509,7.706648106684934
292867,7.722598154011283
372898,7.319039942582098
5481,7.022533239219673
313067,7.162040029362526
24171,7.166608427976588
423279,7.578772702530987
98143,7.111602135658753
55192,7.631400391503618
241560,7.330617565404534
223408,7.410670185194398
272584,7.546696581314723
410624,6.992193560379359
465805,7.768829967305226
111027,7.469798488239896
114079,7.317633009525199
41993,7.40895465500126
387621,7.516545588683243
137368,8.145906607193066
81067,7.112681243515976
60354,7.727992464077939
444111,7.858794899314429
123550,7.135060077069976
201201,7.148099577668404
78771,7.228908509652072
269419,7.457657828652298
372518,8.147259538072735
265451,7.529200173816033
396954,8.027513620605678
464181,7.09324600178952
424573,7.319324372402505
17880,7.574933535432329
79218,7.504611772926836
264328,7.294864391556484
445259,7.096555110206101
275982,7.2305627602335925
452089,7.75389863695251
339240,7.261553027744615
491615,7.29192432369403
274097,7.6939866715001415
486586,7.1457641106630625
316566,7.796172387105141
455807,7.466079320470129
637,7.91496141913731
123499,7.414808745969992
356479,7.796030298036904
309626,7.347941381444638
103878,7.652668457499448
301050,7.6901431680901275
203792,7.110509962383592
177645,7.7107231459430245
319469,7.464609739864901
242127,7.410996158392081
73330,7.4813787432848855
301222,7.76508270324711
175113,7.16631413248632
156448,7.386048398338264
299568,7.54518375941311
166574,7.459025745825283
329358,7.2407151663870515
213332,7.300096292273661
143047,7.865093546373874
465664,7.381915752783353
301902,7.577420718906534
275214,7.768215806695817
303941,7.232297142726747
441349,7.667518254071524
414262,7.850440192354167
303206,7.773374365770085
257794,7.538319605960769
201695,7.219820891186426
268925,7.3376512749530995
194154,7.874206184004574
343214,7.670614281820598
276051,7.200878390083389
128238,7.059546515195564
475504,7.522923519179528
438337,7.5386178492918425
315553,7.471344846292407
348108,7.341878051736959
7015,7.778401124524965
384266,7.515872028902134
398642,7.135847949707912
371282,6.759533981534666
451169,7.625125467194739
266316,7.263813206299655
74186,7.872817126991652
180633,7.42578570338738
240883,7.726265227431714
173180,7.353302129692455
317390,7.431847455460922
499681,7.655790945188567
49405,7.4015851745810615
201054,7.364420188321333
219758,7.5376909076432455
12193,7.843028757179123
281815,7.217165277795413
208119,7.911677389817999
125423,7.037798003896501
172875,7.511531384025037
411271,7.5794767787876935
90760,7.7740022020611015
231977,7.411765743551179
417696,7.660456053363891
481356,7.69558320238772
71128,7.212421100038391
36714,7.646277674983853
248248,7.153118024922204
56125,7.247955598777015
296892,7.039136174944279
212989,7.33569791891194
64247,7.355852871824791
368405,7.929007419879756
419148,7.5885506494077575
409745,7.361683933835163
385232,7.546727002771728
165470,7.2716982279092015
185408,7.515332966960123
411561,7.07051665298442
319293,7.576683011163556
421122,7.753502533959516
279092,6.94569230470108
64344,7.028797663125065
150219,7.186783599519753
228951,7.813054003608048
171176,7.42335598687507
109472,7.211035360132129
317524,6.888265879320958
137984,7.3383569707195235
408943,7.54013720691567
336956,7.461406315644641
25053,7.277168373263212
350052,7.927497978861144
34652,7.555758304613327
106206,7.271860238481349
297568,7.459385925084629
248537,6.975285253182314
40748,6.981038615438191
10524,6.984166948333115
249818,7.644482533268064
229553,7.4596394656202385
401388,7.767186237869122
318217,7.831752541073346
357704,7.492399145541366
249844,7.379197434950111
86783,7.501364789693611
388735,7.244369106235315
474879,7.50965083442151
137875,7.643247520227231
21283,7.089378285597839
195293,7.353634459572191
407761,7.51529192001146
137035,7.510052175044773
410097,7.650579919758908
97325,7.221221217558288
417157,7.144517603170822
493277,7.467023927738456
33168,7.562910769796076
144606,7.3804099378488885
265306,6.877296349129946
286606,7.292312069444673
139535,7.100024329960231
338408,7.877326327971591
194078,7.757409630968038
341270,7.653756411332729
328898,7.367428678834127
311183,7.001510282507532
487581,7.4728632120487894
297115,7.85900185773917
128851,7.132607258588109
104471,7.231388951498666
234082,7.269831599592745
347869,7.249275171256482
98177,7.364659802637824
293692,7.329318139722226
209177,7.869874992199037
424159,7.443339088939364
166318,7.250476512651446
308897,7.457252505216811
237852,7.330691800074032
229934,7.295023217037048
465087,7.457591018752794
360344,7.838289692893984
82633,7.509244511794947
22678,7.645417882605223
339866,7.7923757381302
339712,6.988399257171572
42210,7.263041191032276
208278,7.49252980823039
95884,7.586409002770228
268137,7.3753514108024945
496292,7.640846945711598
272830,7.541840762912319
252652,7.40872244408018
329435,7.687803678033461
331416,7.00882366244171
492097,7.345003631412762
345832,7.447537029144559
160399,7.4168078036073695
474271,7.532992320985517
192897,7.086069830770377
425650,7.220215735098524
196690,7.292416658221661
179684,7.216658063792611
234469,7.0960958005748225
364690,7.253294105187113
192921,7.492590920393631
356510,7.85609721331738
189468,7.28465134233149
231747,7.398742816225674
105378,7.553037692096932
463405,6.941841210230624
124657,7.309289437040128
490466,7.446268998194956
294622,7.426227625210888
348855,7.1425720275885105
28843,7.384465356599687
324646,7.647865894021194
268111,7.413342755806834
86973,7.702491300255016
116424,7.363316098877387
106057,7.3974430287024155
345203,7.429136596213393
237801,7.533643048237337
171069,7.491012798372807
270416,7.175937669456907
295663,7.989429124501125
29722,7.287689200865422
160549,7.037504082791649
211863,7.236237687828279
136005,7.114560708992993
401649,6.803200280148637
158468,7.473597861849111
188115,7.516896547920922
383764,7.2545702691061145
430216,7.3278059381801235
210626,7.957005846108746
315938,7.60438678574706
166100,7.411487348650478
158108,7.231733900252937
316796,7.450715944513117
10678,7.778664807467781
66557,6.770093175485183
294147,7.419173314350903
487696,7.568367828603719
231450,7.3960979251538355
94888,8.184188900314059
451293,7.423886379145163
42596,7.708225143102624
464753,7.060280079102672
233100,7.283882153219313
37176,7.554714063225543
392388,7.58188236200991
460359,7.564185221425493
84909,7.299195990655651
127613,7.171532740145967
436955,7.574245771577278
452801,7.5514909854358585
329555,7.429796469506233
320280,6.553408755435957
42847,7.360299059824381
157006,7.07301253168076
302990,7.232024834793265
421436,7.491362503981453
363632,7.703315876472491
475990,7.26605827427225
88804,7.548087425445029
220760,7.350554653697792
411343,6.951287714161175
131231,7.181349583836937
61380,7.744178971191488
374638,7.455159539358792
405634,7.459782888609858
429411,7.9556267840583565
271815,7.097677754079864
441259,7.501586172036657
389459,7.202359937839088
142321,7.190724614554025
482404,7.124020485648735
169450,7.213924704822194
328273,7.749550059331849
482365,7.679398357115982
7728,7.722104763914185
126905,6.836297402227647
35840,7.186310332724805
297416,7.228261660486904
277461,7.533653260228327
184479,7.321496996575274
117876,7.071218045417549
109994,8.027593256278315
336203,7.405945163144249
283106,7.06529445876199
414200,7.502086682054067
220600,7.557260092240309
465619,7.813324685982554
284540,7.426523225624091
11322,7.485709271097836
67495,7.684693713856344
224725,7.510484551667034
182328,7.133908365518881
361243,7.5337377832703645
250758,7.390997244778628
255443,7.5504145891247525
45220,7.16517765919685
352903,7.238197305193488
87872,7.260585314011099
197595,7.270581761733123
345582,7.670777595490829
487330,7.076360939075073
427397,7.037125504193813
41371,7.5969960285308105
303365,6.997468536400962
464069,7.519144591797048
291472,7.558944117194603
90792,7.734925926210671
157724,7.455995681073059
280994,7.502708115528204
124591,7.531714681841439
319160,7.433706584814306
87668,7.579125306809221
342834,7.546455630411597
335395,7.824838410329537
437789,7.336006156234568
60124,7.755536721863805
258669,7.510128345479114
58318,7.487836483435263
439950,7.4319583891980905
6413,8.047988597150084
281021,7.165272441340225
444432,7.677170631661308
262924,7.030099910400821
248809,7.160816869080925
166743,7.623958937404886
52742,7.155418190972679
27475,7.264476383681316
393878,7.226299365662349
152028,7.658099411386768
227320,7.3293672646179395
233430,7.348035699767323
430613,7.052767384797537
194620,7.759281193014889
240401,7.143821007753669
423229,7.799576210481728
429097,7.168421694903817
293767,7.2006458139543845
209580,7.358361064777792
135711,7.581246945177579
463354,7.320936882401451
321256,7.837927095051093
257,7.348651692636572
211909,7.195276593622438
412213,7.15842945636469
57213,7.130737551324227
302027,7.6923480547334115
381839,7.223691188755016
493365,7.567327720611122
59996,7.287412842903802
482795,7.419035603371302
290618,7.293592051100934
496980,7.231280204418258
451912,7.4364136519015105
423271,7.168903351024301
135090,7.967146603651859
249577,7.363343328106797
270443,7.3271618408957515
71375,7.431976805032761
107138,7.744650117666641
233040,7.469342621694921
459640,7.341016236927615
497000,7.541634207712828
160659,7.364422104645069
91444,7.310067571139665
423644,6.876027946493043
175274,7.275387590291821
165167,7.23684673189419
484216,7.168511528947384
108715,7.180464056750594
411901,7.878299076222273
382182,7.292062187649744
160300,7.957040592188942
397886,7.203583947831103
192098,7.61460554649862
365130,7.666888398018742
146618,7.237604334665807
208774,7.153896324823119
269341,7.697463287547176
359063,7.390545444343708
312574,7.059003895408285
332143,7.532384129175746
332992,7.516109726708301
284241,7.936412800681861
410980,7.218434524521751
199087,7.580073919757737
97636,7.2232668604585335
492655,7.460645713104675
392453,7.391117793818303
111174,7.423749086493782
199084,6.792000853399468
216827,7.709214177179522
370390,7.821202197434772
103611,7.175033603991686
130322,7.53714099972704
178327,8.024909612192214
326144,7.093708376393501
274139,7.490588254190111
8726,7.3497065997136986
78707,7.526687847728603
335447,7.985550693881901
181351,7.141939035264134
146920,7.133790405516994
473509,7.898314369598356
8002,7.76559233262795
99524,7.731674080113233
275589,7.242985928525922
324716,7.348915706579721
267113,7.672597751903481
114441,7.7642803338640185
207707,7.782688343719297
184566,7.664886049429963
344491,7.68824461690491
137244,7.255857933894028
463806,7.39046662496051
24224,7.2760426682148065
198660,7.7632980639434415
45605,7.646473052758818
178914,7.899012220354024
64126,7.8163995493736
8782,7.3535830374231175
177380,6.962582453987178
183243,7.376432531649552
459680,7.191251427200115
123279,7.497844524886769
180378,7.525726840685799
194985,7.358543271366596
87973,7.481186634295039
450110,7.02123579313314
484951,7.6695580591854835
263712,7.736626005681494
230402,7.1978634825440935
278630,7.460278491894943
335002,8.073122121934087
265490,7.660105400415979
430176,7.548674044438918
55558,7.792292595955718
73834,7.989085793038694
228393,7.2305707986854095
48186,7.288688681612808
91360,7.500557291821394
11385,7.352125268064018
390832,7.466393726128295
258909,7.72528801384648
37421,7.555198775319635
215690,7.8442164031442765
246969,7.69854245696494
103602,7.475983257132125
228935,7.296532167359313
159120,7.753655591242186
59014,7.670758728359445
349643,7.675581140468683
61333,7.672795508967134
122025,7.424116319093333
367016,7.469484986201845
226068,7.426203358149078
276695,7.228044133721173
127278,7.318380785942235
31513,7.7332755503922925
62160,7.301210446966348
425842,7.5338766792225975
236874,6.996694266194606
497353,7.931765123041561
209764,6.9977058874569344
357262,7.749995801643497
24672,7.534726072129924
474936,7.7957554998320795
